5.5	-3.5	60.0
5.5	-3.45	59.84375
5.5	-3.4	59.53125
5.5	-3.35	59.53125
5.5	-3.3	60.46875
5.5	-3.25	61.09375
5.5	-3.2	61.5625
5.5	-3.15	61.09375
5.5	-3.1	60.78125
5.5	-3.05	61.71875
5.5	-3.0	61.5625
5.5	-2.95	61.09375
5.5	-2.9	62.1875
5.5	-2.85	61.875
5.5	-2.8	61.40625
5.5	-2.75	61.5625
5.5	-2.7	62.34375
5.5	-2.65	60.9375
5.5	-2.6	61.40625
5.5	-2.55	60.9375
5.5	-2.5	59.6875
5.55	-3.5	60.15625
5.55	-3.45	59.84375
5.55	-3.4	59.53125
5.55	-3.35	59.53125
5.55	-3.3	60.46875
5.55	-3.25	61.25
5.55	-3.2	61.5625
5.55	-3.15	61.09375
5.55	-3.1	60.78125
5.55	-3.05	61.71875
5.55	-3.0	61.40625
5.55	-2.95	61.25
5.55	-2.9	62.1875
5.55	-2.85	61.875
5.55	-2.8	61.40625
5.55	-2.75	61.5625
5.55	-2.7	62.34375
5.55	-2.65	60.9375
5.55	-2.6	61.40625
5.55	-2.55	61.09375
5.55	-2.5	59.6875
5.6	-3.5	60.15625
5.6	-3.45	59.84375
5.6	-3.4	59.53125
5.6	-3.35	59.6875
5.6	-3.3	60.46875
5.6	-3.25	61.25
5.6	-3.2	61.5625
5.6	-3.15	61.40625
5.6	-3.1	60.9375
5.6	-3.05	61.875
5.6	-3.0	61.40625
5.6	-2.95	61.09375
5.6	-2.9	62.1875
5.6	-2.85	61.875
5.6	-2.8	61.40625
5.6	-2.75	61.5625
5.6	-2.7	62.1875
5.6	-2.65	61.25
5.6	-2.6	61.25
5.6	-2.55	61.09375
5.6	-2.5	59.6875
5.65	-3.5	60.15625
5.65	-3.45	59.84375
5.65	-3.4	59.53125
5.65	-3.35	59.6875
5.65	-3.3	60.46875
5.65	-3.25	61.09375
5.65	-3.2	61.5625
5.65	-3.15	61.40625
5.65	-3.1	60.9375
5.65	-3.05	61.875
5.65	-3.0	61.25
5.65	-2.95	60.9375
5.65	-2.9	62.1875
5.65	-2.85	61.875
5.65	-2.8	61.40625
5.65	-2.75	61.5625
5.65	-2.7	61.875
5.65	-2.65	60.9375
5.65	-2.6	61.09375
5.65	-2.55	61.09375
5.65	-2.5	59.6875
5.7	-3.5	60.15625
5.7	-3.45	59.6875
5.7	-3.4	59.6875
