23.5	-3.5	61.71875
23.5	-3.45	61.25
23.5	-3.4	60.9375
23.5	-3.35	61.09375
23.5	-3.3	60.625
23.5	-3.25	60.625
23.5	-3.2	60.0
23.5	-3.15	59.53125
23.5	-3.1	59.21875
23.5	-3.05	58.90625
23.5	-3.0	58.59375
23.5	-2.95	56.875
23.5	-2.9	56.71875
23.5	-2.85	55.625
23.5	-2.8	54.6875
23.5	-2.75	55.78125
23.5	-2.7	55.3125
23.5	-2.65	55.0
23.5	-2.6	54.375
23.5	-2.55	53.90625
23.5	-2.5	54.21875
23.55	-3.5	61.71875
23.55	-3.45	61.25
23.55	-3.4	60.78125
23.55	-3.35	61.09375
23.55	-3.3	60.625
23.55	-3.25	60.625
23.55	-3.2	60.0
23.55	-3.15	59.53125
23.55	-3.1	59.21875
23.55	-3.05	58.90625
23.55	-3.0	58.75
23.55	-2.95	56.875
23.55	-2.9	56.5625
23.55	-2.85	55.625
23.55	-2.8	54.6875
23.55	-2.75	55.46875
23.55	-2.7	55.3125
23.55	-2.65	55.0
23.55	-2.6	54.375
23.55	-2.55	53.90625
23.55	-2.5	54.21875
23.6	-3.5	62.03125
23.6	-3.45	61.25
23.6	-3.4	60.78125
23.6	-3.35	61.25
23.6	-3.3	60.625
23.6	-3.25	60.625
23.6	-3.2	59.84375
23.6	-3.15	59.53125
23.6	-3.1	59.21875
23.6	-3.05	58.90625
23.6	-3.0	58.59375
23.6	-2.95	56.875
23.6	-2.9	56.40625
23.6	-2.85	55.625
23.6	-2.8	54.6875
23.6	-2.75	55.625
23.6	-2.7	55.3125
23.6	-2.65	55.15625
23.6	-2.6	54.375
23.6	-2.55	53.90625
23.6	-2.5	54.21875
23.65	-3.5	61.71875
23.65	-3.45	61.25
23.65	-3.4	60.78125
23.65	-3.35	61.25
23.65	-3.3	60.78125
23.65	-3.25	60.625
23.65	-3.2	59.84375
23.65	-3.15	59.6875
23.65	-3.1	59.21875
23.65	-3.05	58.90625
23.65	-3.0	58.59375
23.65	-2.95	56.71875
23.65	-2.9	56.5625
23.65	-2.85	55.625
23.65	-2.8	54.6875
23.65	-2.75	55.46875
23.65	-2.7	55.3125
23.65	-2.65	55.3125
23.65	-2.6	54.375
23.65	-2.55	53.90625
23.65	-2.5	54.21875
23.7	-3.5	61.71875
23.7	-3.45	61.09375
23.7	-3.4	60.78125
23.7	-3.35	61.09375
23.7	-3.3	60.46875
23.7	-3.25	60.9375
23.7	-3.2	60.0
23.7	-3.15	59.6875
23.7	-3.1	59.21875
23.7	-3.05	58.90625
23.7	-3.0	58.59375
23.7	-2.95	56.71875
23.7	-2.9	56.5625
23.7	-2.85	55.625
23.7	-2.8	54.84375
23.7	-2.75	55.625
23.7	-2.7	55.3125
23.7	-2.65	55.15625
23.7	-2.6	54.21875
23.7	-2.55	53.90625
23.7	-2.5	54.21875
23.75	-3.5	61.71875
23.75	-3.45	60.9375
23.75	-3.4	60.78125
23.75	-3.35	61.25
23.75	-3.3	60.625
23.75	-3.25	60.625
23.75	-3.2	59.84375
23.75	-3.15	59.6875
23.75	-3.1	59.21875
23.75	-3.05	58.90625
23.75	-3.0	58.59375
23.75	-2.95	56.71875
23.75	-2.9	56.25
23.75	-2.85	55.625
23.75	-2.8	54.84375
23.75	-2.75	55.625
23.75	-2.7	55.3125
23.75	-2.65	55.15625
23.75	-2.6	54.21875
23.75	-2.55	54.0625
23.75	-2.5	54.21875
23.8	-3.5	61.71875
23.8	-3.45	60.9375
23.8	-3.4	60.78125
23.8	-3.35	61.25
23.8	-3.3	60.46875
23.8	-3.25	60.625
23.8	-3.2	60.0
23.8	-3.15	59.6875
23.8	-3.1	59.21875
23.8	-3.05	58.90625
23.8	-3.0	58.75
23.8	-2.95	56.875
23.8	-2.9	56.25
23.8	-2.85	55.625
23.8	-2.8	54.84375
23.8	-2.75	55.625
23.8	-2.7	55.3125
23.8	-2.65	55.15625
23.8	-2.6	54.21875
23.8	-2.55	53.90625
23.8	-2.5	54.21875
23.85	-3.5	61.71875
23.85	-3.45	61.09375
23.85	-3.4	60.78125
23.85	-3.35	61.25
23.85	-3.3	60.625
23.85	-3.25	60.78125
23.85	-3.2	59.84375
23.85	-3.15	59.6875
23.85	-3.1	59.0625
23.85	-3.05	58.90625
23.85	-3.0	58.75
23.85	-2.95	56.875
23.85	-2.9	56.25
23.85	-2.85	55.625
23.85	-2.8	54.84375
23.85	-2.75	55.625
23.85	-2.7	55.3125
23.85	-2.65	55.15625
23.85	-2.6	54.21875
23.85	-2.55	53.90625
23.85	-2.5	54.21875
23.9	-3.5	61.71875
23.9	-3.45	60.9375
23.9	-3.4	60.78125
23.9	-3.35	61.25
23.9	-3.3	60.46875
23.9	-3.25	60.625
23.9	-3.2	59.84375
23.9	-3.15	59.6875
23.9	-3.1	59.21875
23.9	-3.05	58.90625
23.9	-3.0	58.75
23.9	-2.95	56.875
23.9	-2.9	56.25
23.9	-2.85	55.625
23.9	-2.8	54.84375
23.9	-2.75	55.625
23.9	-2.7	55.3125
23.9	-2.65	55.15625
23.9	-2.6	54.21875
23.9	-2.55	53.90625
23.9	-2.5	54.21875
23.95	-3.5	61.875
23.95	-3.45	60.9375
23.95	-3.4	60.625
23.95	-3.35	61.25
23.95	-3.3	60.625
23.95	-3.25	60.625
23.95	-3.2	60.0
23.95	-3.15	59.6875
23.95	-3.1	59.21875
23.95	-3.05	59.0625
23.95	-3.0	58.75
23.95	-2.95	56.875
23.95	-2.9	56.09375
23.95	-2.85	55.78125
23.95	-2.8	54.84375
23.95	-2.75	55.625
23.95	-2.7	55.3125
23.95	-2.65	55.0
23.95	-2.6	54.21875
23.95	-2.55	54.21875
23.95	-2.5	54.21875
24.0	-3.5	61.5625
24.0	-3.45	60.625
24.0	-3.4	60.625
24.0	-3.35	61.25
24.0	-3.3	60.46875
24.0	-3.25	60.625
24.0	-3.2	60.0
24.0	-3.15	59.53125
24.0	-3.1	59.21875
24.0	-3.05	58.90625
24.0	-3.0	58.75
